img,threeD,in:Iteration,in:Rotation,in:Terrace,in:MaxHeight,out:AverageView,out:AreaDaylightFacade,out:AreaDaylightPlaza,out:AverageSkyExposurePlaza
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00000.jpg,design_explorer_data/kpf/Json/00000.json,0,0,0.1,304.5,0.740001,121418,15543.26956,0.512554
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00001.jpg,design_explorer_data/kpf/Json/00001.json,1,0,0.2,304.5,0.727289,118976,13543.26956,0.506843
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00002.jpg,design_explorer_data/kpf/Json/00002.json,2,0,0.3,282.5,0.698451,113740,12293.26956,0.495923
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00003.jpg,design_explorer_data/kpf/Json/00003.json,3,0,0.4,271.5,0.682882,110528,12293.26956,0.493198
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00004.jpg,design_explorer_data/kpf/Json/00004.json,4,0,0.5,260.5,0.670572,107118,12293.26956,0.492276
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00005.jpg,design_explorer_data/kpf/Json/00005.json,5,0,0.6,260.5,0.665588,106293,12293.26956,0.490861
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00006.jpg,design_explorer_data/kpf/Json/00006.json,6,0,0.7,249.5,0.64383,102421,12293.26956,0.487431
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00007.jpg,design_explorer_data/kpf/Json/00007.json,7,0,0.8,227.5,0.624301,99374,12293.26956,0.485229
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00008.jpg,design_explorer_data/kpf/Json/00008.json,8,0,0.9,227.5,0.614797,98912,12293.26956,0.484366
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00009.jpg,design_explorer_data/kpf/Json/00009.json,9,0,1,216.5,0.605714,98175,12293.26956,0.482648
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00010.jpg,design_explorer_data/kpf/Json/00010.json,10,-10,0.1,304.5,0.738495,118541.7634,16584.66103,0.51078
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00011.jpg,design_explorer_data/kpf/Json/00011.json,11,-10,0.2,304.5,0.726828,116263.0117,14209.66103,0.504659
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00012.jpg,design_explorer_data/kpf/Json/00012.json,12,-10,0.3,282.5,0.700733,111240.6359,12859.66103,0.492748
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00013.jpg,design_explorer_data/kpf/Json/00013.json,13,-10,0.4,271.5,0.686697,108238.3541,12859.66103,0.48982
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00014.jpg,design_explorer_data/kpf/Json/00014.json,14,-10,0.5,260.5,0.675767,105008.9783,12859.66103,0.48871
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00015.jpg,design_explorer_data/kpf/Json/00015.json,15,-10,0.6,260.5,0.671171,104166.6025,12859.66103,0.48725
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00016.jpg,design_explorer_data/kpf/Json/00016.json,16,-10,0.7,249.5,0.651745,100582.0387,12859.66103,0.483794
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00017.jpg,design_explorer_data/kpf/Json/00017.json,17,-10,0.8,227.5,0.634324,97971.85085,12859.66103,0.481656
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00018.jpg,design_explorer_data/kpf/Json/00018.json,18,-10,0.9,227.5,0.625758,97463.38109,12859.66103,0.480627
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00019.jpg,design_explorer_data/kpf/Json/00019.json,19,-10,1,216.5,0.617769,96689.47504,12859.66103,0.478294
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00020.jpg,design_explorer_data/kpf/Json/00020.json,20,-20,0.1,370.5,0.777443,121975.5938,22851,0.528451
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00021.jpg,design_explorer_data/kpf/Json/00021.json,21,-20,0.2,359.5,0.772998,119918.5938,22701,0.52665
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00022.jpg,design_explorer_data/kpf/Json/00022.json,22,-20,0.3,348.5,0.765276,117960.5938,22701,0.523546
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00023.jpg,design_explorer_data/kpf/Json/00023.json,23,-20,0.4,337.5,0.757401,116101.5938,22626,0.521045
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00024.jpg,design_explorer_data/kpf/Json/00024.json,24,-20,0.5,315.5,0.746935,112283.401,22603,0.519526
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00025.jpg,design_explorer_data/kpf/Json/00025.json,25,-20,0.6,304.5,0.739451,111720.6214,22727,0.516375
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00026.jpg,design_explorer_data/kpf/Json/00026.json,26,-20,0.7,293.5,0.732816,110059.6214,22802,0.515697
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00027.jpg,design_explorer_data/kpf/Json/00027.json,27,-20,0.8,282.5,0.724829,108683.7316,22827,0.514476
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00028.jpg,design_explorer_data/kpf/Json/00028.json,28,-20,0.9,271.5,0.721071,109526.8693,22702,0.513096
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00029.jpg,design_explorer_data/kpf/Json/00029.json,29,-20,1,260.5,0.716423,108810.9795,22802,0.512852
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00030.jpg,design_explorer_data/kpf/Json/00030.json,30,-30,0.1,403.5,0.790026,123813.3722,22924.82385,0.513526
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00031.jpg,design_explorer_data/kpf/Json/00031.json,31,-30,0.2,392.5,0.78596,122372.7334,22099.82385,0.511361
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00032.jpg,design_explorer_data/kpf/Json/00032.json,32,-30,0.3,370.5,0.777742,120315.8062,22024.82385,0.507686
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00033.jpg,design_explorer_data/kpf/Json/00033.json,33,-30,0.4,370.5,0.772408,119479.9387,21924.82385,0.504956
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00034.jpg,design_explorer_data/kpf/Json/00034.json,34,-30,0.5,348.5,0.763309,116400.6555,21800.82385,0.503426
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00035.jpg,design_explorer_data/kpf/Json/00035.json,35,-30,0.6,326.5,0.753921,115056.4541,21925.82385,0.500103
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00036.jpg,design_explorer_data/kpf/Json/00036.json,36,-30,0.7,315.5,0.748467,113715.5474,22000.82385,0.499232
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00037.jpg,design_explorer_data/kpf/Json/00037.json,37,-30,0.8,304.5,0.739723,113238.1338,21976.82385,0.496472
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00038.jpg,design_explorer_data/kpf/Json/00038.json,38,-30,0.9,293.5,0.737292,113248.1132,22026.82385,0.496147
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00039.jpg,design_explorer_data/kpf/Json/00039.json,39,-30,1,282.5,0.732605,113551.5967,22176.82385,0.495413
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00040.jpg,design_explorer_data/kpf/Json/00040.json,40,-40,0.1,491.5,0.891146,156558.9101,44571,0.571492
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00041.jpg,design_explorer_data/kpf/Json/00041.json,41,-40,0.2,469.5,0.887715,155758.393,44321,0.568318
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00042.jpg,design_explorer_data/kpf/Json/00042.json,42,-40,0.3,458.5,0.885598,153668.393,44146,0.567689
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00043.jpg,design_explorer_data/kpf/Json/00043.json,43,-40,0.4,436.5,0.882372,153131.8759,43646,0.565143
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00044.jpg,design_explorer_data/kpf/Json/00044.json,44,-40,0.5,425.5,0.880261,151041.8759,43471,0.565024
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00045.jpg,design_explorer_data/kpf/Json/00045.json,45,-40,0.6,414.5,0.879015,151216.5531,43171,0.564105
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00046.jpg,design_explorer_data/kpf/Json/00046.json,46,-40,0.7,392.5,0.875275,148679.3589,42846,0.564006
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00047.jpg,design_explorer_data/kpf/Json/00047.json,47,-40,0.8,381.5,0.874128,148750.1974,42796,0.563168
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00048.jpg,design_explorer_data/kpf/Json/00048.json,48,-40,0.9,359.5,0.870516,144923.5203,42771,0.564015
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00049.jpg,design_explorer_data/kpf/Json/00049.json,49,-40,1,348.5,0.869393,146028.6489,42721,0.562724
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00050.jpg,design_explorer_data/kpf/Json/00050.json,50,-50,0.1,491.5,0.88709,165272.8979,42374,0.544933
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00051.jpg,design_explorer_data/kpf/Json/00051.json,51,-50,0.2,469.5,0.882991,165001.5975,41924,0.540996
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00052.jpg,design_explorer_data/kpf/Json/00052.json,52,-50,0.3,458.5,0.880414,162927.744,41749,0.539987
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00053.jpg,design_explorer_data/kpf/Json/00053.json,53,-50,0.4,436.5,0.87656,162953.4436,41274,0.536894
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00054.jpg,design_explorer_data/kpf/Json/00054.json,54,-50,0.5,425.5,0.873987,160879.5901,41024,0.536819
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00055.jpg,design_explorer_data/kpf/Json/00055.json,55,-50,0.6,414.5,0.872456,161384.1432,40474,0.535481
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00056.jpg,design_explorer_data/kpf/Json/00056.json,56,-50,0.7,392.5,0.867936,159095.4363,40049,0.535172
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00057.jpg,design_explorer_data/kpf/Json/00057.json,57,-50,0.8,381.5,0.866535,159475.3227,40024,0.53405
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00058.jpg,design_explorer_data/kpf/Json/00058.json,58,-50,0.9,370.5,0.864002,156888.1359,39999,0.534447
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00059.jpg,design_explorer_data/kpf/Json/00059.json,59,-50,1,348.5,0.860784,156415.1688,39874,0.533525
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00060.jpg,design_explorer_data/kpf/Json/00060.json,60,-60,0.1,414.5,0.854364,153372.3391,43473,0.563489
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00061.jpg,design_explorer_data/kpf/Json/00061.json,61,-60,0.2,403.5,0.847938,152172.147,43248,0.561247
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00062.jpg,design_explorer_data/kpf/Json/00062.json,62,-60,0.3,392.5,0.837852,151971.7628,42523,0.557147
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00063.jpg,design_explorer_data/kpf/Json/00063.json,63,-60,0.4,381.5,0.832343,150866.8335,42298,0.556153
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00064.jpg,design_explorer_data/kpf/Json/00064.json,64,-60,0.5,359.5,0.823861,147625.4128,41998,0.555167
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00065.jpg,design_explorer_data/kpf/Json/00065.json,65,-60,0.6,348.5,0.814896,147647.3085,41823,0.553149
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00066.jpg,design_explorer_data/kpf/Json/00066.json,66,-60,0.7,337.5,0.808514,146447.1164,41698,0.552849
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00067.jpg,design_explorer_data/kpf/Json/00067.json,67,-60,0.8,326.5,0.802636,145114.9243,41648,0.552316
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00068.jpg,design_explorer_data/kpf/Json/00068.json,68,-60,0.9,304.5,0.793245,144176.9852,41598,0.552078
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00069.jpg,design_explorer_data/kpf/Json/00069.json,69,-60,1,304.5,0.792421,142844.7931,41523,0.552043
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00070.jpg,design_explorer_data/kpf/Json/00070.json,70,-70,0.1,414.5,0.864888,148581.0268,42973,0.581747
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00071.jpg,design_explorer_data/kpf/Json/00071.json,71,-70,0.2,403.5,0.858144,147281.2472,42748,0.579409
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00072.jpg,design_explorer_data/kpf/Json/00072.json,72,-70,0.3,392.5,0.851362,145981.4675,42148,0.577036
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00073.jpg,design_explorer_data/kpf/Json/00073.json,73,-70,0.4,370.5,0.839497,143381.9083,42148,0.574666
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00074.jpg,design_explorer_data/kpf/Json/00074.json,74,-70,0.5,359.5,0.832609,142082.1286,42123,0.573331
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00075.jpg,design_explorer_data/kpf/Json/00075.json,75,-70,0.6,348.5,0.826589,140872.4316,42123,0.572459
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00076.jpg,design_explorer_data/kpf/Json/00076.json,76,-70,0.7,337.5,0.819621,139539.652,42073,0.571704
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00077.jpg,design_explorer_data/kpf/Json/00077.json,77,-70,0.8,326.5,0.812697,138140.8723,42023,0.571073
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00078.jpg,design_explorer_data/kpf/Json/00078.json,78,-70,0.9,304.5,0.801874,135901.6435,41998,0.570614
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00079.jpg,design_explorer_data/kpf/Json/00079.json,79,-70,1,293.5,0.796787,134439.8364,41898,0.570391
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00080.jpg,design_explorer_data/kpf/Json/00080.json,80,-80,0.1,304.5,0.756279,118237.1791,34790,0.542927
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00081.jpg,design_explorer_data/kpf/Json/00081.json,81,-80,0.2,304.5,0.744244,118237.1791,34515,0.537254
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00082.jpg,design_explorer_data/kpf/Json/00082.json,82,-80,0.3,282.5,0.717907,116195.4005,32965,0.527754
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00083.jpg,design_explorer_data/kpf/Json/00083.json,83,-80,0.4,271.5,0.703853,114800.8702,32415,0.524778
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00084.jpg,design_explorer_data/kpf/Json/00084.json,84,-80,0.5,260.5,0.693068,112629.9642,32415,0.524399
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00085.jpg,design_explorer_data/kpf/Json/00085.json,85,-80,0.6,260.5,0.688135,112600.8702,32115,0.522652
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00086.jpg,design_explorer_data/kpf/Json/00086.json,86,-80,0.7,249.5,0.668083,111206.34,31790,0.520425
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00087.jpg,design_explorer_data/kpf/Json/00087.json,87,-80,0.8,227.5,0.650038,109957.2795,31365,0.519665
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00088.jpg,design_explorer_data/kpf/Json/00088.json,88,-80,0.9,227.5,0.640937,109957.2795,30915,0.518828
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00089.jpg,design_explorer_data/kpf/Json/00089.json,89,-80,1,216.5,0.632818,109397.313,30915,0.51735
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00090.jpg,design_explorer_data/kpf/Json/00090.json,90,-90,0.1,304.5,0.765244,110440,32765,0.547375
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00091.jpg,design_explorer_data/kpf/Json/00091.json,91,-90,0.2,304.5,0.752117,110440,32415,0.541248
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00092.jpg,design_explorer_data/kpf/Json/00092.json,92,-90,0.3,282.5,0.723742,108020,31540,0.531303
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00093.jpg,design_explorer_data/kpf/Json/00093.json,93,-90,0.4,271.5,0.708176,106480,30265,0.528203
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00094.jpg,design_explorer_data/kpf/Json/00094.json,94,-90,0.5,260.5,0.696364,104280,30265,0.528035
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00095.jpg,design_explorer_data/kpf/Json/00095.json,95,-90,0.6,260.5,0.690943,104280,30015,0.526158
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00096.jpg,design_explorer_data/kpf/Json/00096.json,96,-90,0.7,249.5,0.668619,102740,30015,0.523799
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00097.jpg,design_explorer_data/kpf/Json/00097.json,97,-90,0.8,227.5,0.648652,101200,30015,0.522717
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00098.jpg,design_explorer_data/kpf/Json/00098.json,98,-90,0.9,227.5,0.63831,101200,30015,0.52197
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00099.jpg,design_explorer_data/kpf/Json/00099.json,99,-90,1,216.5,0.629204,100320,30015,0.520439
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00100.jpg,design_explorer_data/kpf/Json/00100.json,100,-100,0.1,337.5,0.792849,121084.4275,36416,0.559247
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00101.jpg,design_explorer_data/kpf/Json/00101.json,101,-100,0.2,326.5,0.76971,121860.8033,36166,0.549696
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00102.jpg,design_explorer_data/kpf/Json/00102.json,102,-100,0.3,315.5,0.760246,119660.8033,36166,0.549027
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00103.jpg,design_explorer_data/kpf/Json/00103.json,103,-100,0.4,304.5,0.752848,118237.1791,36166,0.546507
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00104.jpg,design_explorer_data/kpf/Json/00104.json,104,-100,0.5,293.5,0.730709,119042.6488,36166,0.540076
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00105.jpg,design_explorer_data/kpf/Json/00105.json,105,-100,0.6,282.5,0.720639,116842.6488,36166,0.540136
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00106.jpg,design_explorer_data/kpf/Json/00106.json,106,-100,0.7,260.5,0.697622,116224.4944,36166,0.536345
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00107.jpg,design_explorer_data/kpf/Json/00107.json,107,-100,0.8,260.5,0.692879,116311.7763,36166,0.535548
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00108.jpg,design_explorer_data/kpf/Json/00108.json,108,-100,0.9,249.5,0.684044,114111.7763,36166,0.536244
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00109.jpg,design_explorer_data/kpf/Json/00109.json,109,-100,1,238.5,0.676638,114888.1521,36166,0.534996
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00110.jpg,design_explorer_data/kpf/Json/00110.json,110,-110,0.1,370.5,0.821098,134564.4608,41416,0.567268
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00111.jpg,design_explorer_data/kpf/Json/00111.json,111,-110,0.2,359.5,0.813456,132364.4608,41416,0.56529
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00112.jpg,design_explorer_data/kpf/Json/00112.json,112,-110,0.3,348.5,0.802092,132364.4608,41416,0.561498
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00113.jpg,design_explorer_data/kpf/Json/00113.json,113,-110,0.4,337.5,0.790953,132364.4608,41416,0.55831
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00114.jpg,design_explorer_data/kpf/Json/00114.json,114,-110,0.5,315.5,0.781285,128924.7362,41416,0.556825
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00115.jpg,design_explorer_data/kpf/Json/00115.json,115,-110,0.6,304.5,0.766568,129854.9841,41416,0.553083
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00116.jpg,design_explorer_data/kpf/Json/00116.json,116,-110,0.7,293.5,0.760739,129704.8464,41416,0.552328
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00117.jpg,design_explorer_data/kpf/Json/00117.json,117,-110,0.8,282.5,0.745554,129371.5709,41391,0.550529
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00118.jpg,design_explorer_data/kpf/Json/00118.json,118,-110,0.9,271.5,0.741843,128941.9841,41341,0.549491
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00119.jpg,design_explorer_data/kpf/Json/00119.json,119,-110,1,260.5,0.734639,128608.7087,41316,0.549015
