img,threeD,in:Iteration,in:Rotation,in:Terrace,in:MaxHeight,out:AverageView,out:AreaDaylightFacade,out:AreaDaylightPlaza,out:AverageSkyExposurePlaza
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00239.jpg,design_explorer_data/kpf/Json/00239.json,239,-230,1,348.5,0.860784,156415.1688,39874,0.533525
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00240.jpg,design_explorer_data/kpf/Json/00240.json,240,-240,0.1,414.5,0.85244,139651.2824,40973,0.566045
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00241.jpg,design_explorer_data/kpf/Json/00241.json,241,-240,0.2,403.5,0.846248,139626.8146,41048,0.562962
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00242.jpg,design_explorer_data/kpf/Json/00242.json,242,-240,0.3,392.5,0.840201,139698.5967,41123,0.560462
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00243.jpg,design_explorer_data/kpf/Json/00243.json,243,-240,0.4,381.5,0.831096,140161.6309,41123,0.55761
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00244.jpg,design_explorer_data/kpf/Json/00244.json,244,-240,0.5,359.5,0.8231,139259.5134,41298,0.556322
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00245.jpg,design_explorer_data/kpf/Json/00245.json,245,-240,0.6,348.5,0.817485,139096.5111,41323,0.555349
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00246.jpg,design_explorer_data/kpf/Json/00246.json,246,-240,0.7,337.5,0.811655,140130.041,41373,0.554247
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00247.jpg,design_explorer_data/kpf/Json/00247.json,247,-240,0.8,326.5,0.806194,141161.9255,41448,0.553388
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00248.jpg,design_explorer_data/kpf/Json/00248.json,248,-240,0.9,304.5,0.796259,141082.7155,41498,0.55243
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00249.jpg,design_explorer_data/kpf/Json/00249.json,249,-240,1,304.5,0.792421,142844.7931,41523,0.552043
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00250.jpg,design_explorer_data/kpf/Json/00250.json,250,-250,0.1,414.5,0.861107,134705.3553,41323,0.585719
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00251.jpg,design_explorer_data/kpf/Json/00251.json,251,-250,0.2,403.5,0.854613,134979.3849,41498,0.582723
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00252.jpg,design_explorer_data/kpf/Json/00252.json,252,-250,0.3,392.5,0.848249,135350.5812,41573,0.580014
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00253.jpg,design_explorer_data/kpf/Json/00253.json,253,-250,0.4,370.5,0.836275,133735.6907,41623,0.577126
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00254.jpg,design_explorer_data/kpf/Json/00254.json,254,-250,0.5,359.5,0.830031,134567.1342,41698,0.575023
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00255.jpg,design_explorer_data/kpf/Json/00255.json,255,-250,0.6,348.5,0.823972,133888.2409,41698,0.573955
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00256.jpg,design_explorer_data/kpf/Json/00256.json,256,-250,0.7,337.5,0.8178,134647.2946,41773,0.573169
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00257.jpg,design_explorer_data/kpf/Json/00257.json,257,-250,0.8,326.5,0.811926,135342.1816,41848,0.572008
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00258.jpg,design_explorer_data/kpf/Json/00258.json,258,-250,0.9,304.5,0.80148,133875.116,41848,0.570774
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00259.jpg,design_explorer_data/kpf/Json/00259.json,259,-250,1,293.5,0.796787,134439.8364,41898,0.570391
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00260.jpg,design_explorer_data/kpf/Json/00260.json,260,-260,0.1,304.5,0.751156,117938.4275,30840,0.533327
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00261.jpg,design_explorer_data/kpf/Json/00261.json,261,-260,0.2,304.5,0.739847,118120.8033,30865,0.530456
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00262.jpg,design_explorer_data/kpf/Json/00262.json,262,-260,0.3,282.5,0.714824,116195.4005,30915,0.523645
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00263.jpg,design_explorer_data/kpf/Json/00263.json,263,-260,0.4,271.5,0.701237,114800.8702,30915,0.522252
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00264.jpg,design_explorer_data/kpf/Json/00264.json,264,-260,0.5,260.5,0.690734,112600.8702,30915,0.52206
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00265.jpg,design_explorer_data/kpf/Json/00265.json,265,-260,0.6,260.5,0.686117,112629.9642,30915,0.521911
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00266.jpg,design_explorer_data/kpf/Json/00266.json,266,-260,0.7,249.5,0.666898,111293.6218,30915,0.520636
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00267.jpg,design_explorer_data/kpf/Json/00267.json,267,-260,0.8,227.5,0.649023,109869.9976,30915,0.518773
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00268.jpg,design_explorer_data/kpf/Json/00268.json,268,-260,0.9,227.5,0.640573,109957.2795,30915,0.518424
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00269.jpg,design_explorer_data/kpf/Json/00269.json,269,-260,1,216.5,0.632818,109397.313,30915,0.51735
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00270.jpg,design_explorer_data/kpf/Json/00270.json,270,-270,0.1,304.5,0.760057,110440,30015,0.540252
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00271.jpg,design_explorer_data/kpf/Json/00271.json,271,-270,0.2,304.5,0.747695,110440,30015,0.536509
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00272.jpg,design_explorer_data/kpf/Json/00272.json,272,-270,0.3,282.5,0.720399,108020,30015,0.528984
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00273.jpg,design_explorer_data/kpf/Json/00273.json,273,-270,0.4,271.5,0.70531,106480,30015,0.527022
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00274.jpg,design_explorer_data/kpf/Json/00274.json,274,-270,0.5,260.5,0.693816,104280,30015,0.526541
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00275.jpg,design_explorer_data/kpf/Json/00275.json,275,-270,0.6,260.5,0.688722,104280,30015,0.526271
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00276.jpg,design_explorer_data/kpf/Json/00276.json,276,-270,0.7,249.5,0.667313,102740,30015,0.524269
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00277.jpg,design_explorer_data/kpf/Json/00277.json,277,-270,0.8,227.5,0.647466,101200,30015,0.522332
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00278.jpg,design_explorer_data/kpf/Json/00278.json,278,-270,0.9,227.5,0.637932,101200,30015,0.521889
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00279.jpg,design_explorer_data/kpf/Json/00279.json,279,-270,1,216.5,0.629204,100320,30015,0.520439
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00280.jpg,design_explorer_data/kpf/Json/00280.json,280,-280,0.1,337.5,0.748786,125713.7634,36041,0.551543
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00281.jpg,design_explorer_data/kpf/Json/00281.json,281,-280,0.2,326.5,0.735111,125501.1726,36066,0.54425
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00282.jpg,design_explorer_data/kpf/Json/00282.json,282,-280,0.3,315.5,0.72603,123541.7363,36091,0.543612
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00283.jpg,design_explorer_data/kpf/Json/00283.json,283,-280,0.4,304.5,0.722711,122147.2061,36091,0.542098
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00284.jpg,design_explorer_data/kpf/Json/00284.json,284,-280,0.5,293.5,0.709707,121744.4275,36091,0.537848
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00285.jpg,design_explorer_data/kpf/Json/00285.json,285,-280,0.6,282.5,0.700165,119660.8033,36141,0.537823
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00286.jpg,design_explorer_data/kpf/Json/00286.json,286,-280,0.7,260.5,0.685201,117706.3065,36166,0.535145
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00287.jpg,design_explorer_data/kpf/Json/00287.json,287,-280,0.8,260.5,0.685318,117648.1186,36166,0.535016
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00288.jpg,design_explorer_data/kpf/Json/00288.json,288,-280,0.9,249.5,0.676975,115535.4005,36166,0.535769
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00289.jpg,design_explorer_data/kpf/Json/00289.json,289,-280,1,238.5,0.677419,114975.4339,36166,0.534807
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00290.jpg,design_explorer_data/kpf/Json/00290.json,290,-290,0.1,370.5,0.760888,139085.0621,41129.53497,0.55905
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00291.jpg,design_explorer_data/kpf/Json/00291.json,291,-290,0.2,359.5,0.757284,137260.2549,40979.53497,0.557658
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00292.jpg,design_explorer_data/kpf/Json/00292.json,292,-290,0.3,348.5,0.756788,134576.5579,40866,0.555347
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00293.jpg,design_explorer_data/kpf/Json/00293.json,293,-290,0.4,337.5,0.753701,133925.1914,40916,0.553293
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00294.jpg,design_explorer_data/kpf/Json/00294.json,294,-290,0.5,315.5,0.743681,131884.2656,40966,0.552883
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00295.jpg,design_explorer_data/kpf/Json/00295.json,295,-290,0.6,304.5,0.74207,132226.1746,41066,0.55044
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00296.jpg,design_explorer_data/kpf/Json/00296.json,296,-290,0.7,293.5,0.739327,131238.5602,41091,0.550096
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00297.jpg,design_explorer_data/kpf/Json/00297.json,297,-290,0.8,282.5,0.739249,129413.4692,41191,0.549369
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00298.jpg,design_explorer_data/kpf/Json/00298.json,298,-290,0.9,271.5,0.735516,129356.1027,41216,0.548715
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00299.jpg,design_explorer_data/kpf/Json/00299.json,299,-290,1,260.5,0.734639,128608.7087,41316,0.549015
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00300.jpg,design_explorer_data/kpf/Json/00300.json,300,-300,0.1,491.5,0.90108,162024.7579,47604,0.599594
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00301.jpg,design_explorer_data/kpf/Json/00301.json,301,-300,0.2,469.5,0.897771,159757.3005,47604,0.597441
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00302.jpg,design_explorer_data/kpf/Json/00302.json,302,-300,0.3,458.5,0.895691,156238.3346,47604,0.597309
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00303.jpg,design_explorer_data/kpf/Json/00303.json,303,-300,0.4,436.5,0.892514,154769.7168,47604,0.59564
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00304.jpg,design_explorer_data/kpf/Json/00304.json,304,-300,0.5,425.5,0.890383,151410.768,47604,0.595742
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00305.jpg,design_explorer_data/kpf/Json/00305.json,305,-300,0.6,414.5,0.888926,151451.6417,47604,0.594861
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00306.jpg,design_explorer_data/kpf/Json/00306.json,306,-300,0.7,392.5,0.885106,147829.0921,47604,0.595155
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00307.jpg,design_explorer_data/kpf/Json/00307.json,307,-300,0.8,381.5,0.883697,148606.5426,47604,0.594828
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00308.jpg,design_explorer_data/kpf/Json/00308.json,308,-300,0.9,359.5,0.880043,145198.7985,47604,0.596291
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00309.jpg,design_explorer_data/kpf/Json/00309.json,309,-300,1,348.5,0.878978,147181.0544,47604,0.595381
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00310.jpg,design_explorer_data/kpf/Json/00310.json,310,-310,0.1,425.5,0.859145,147845.3146,30177,0.518025
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00311.jpg,design_explorer_data/kpf/Json/00311.json,311,-310,0.2,425.5,0.856069,145381.6192,29974,0.515827
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00312.jpg,design_explorer_data/kpf/Json/00312.json,312,-310,0.3,414.5,0.85093,143085.919,29799,0.513427
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00313.jpg,design_explorer_data/kpf/Json/00313.json,313,-310,0.4,403.5,0.84653,140738.608,29648,0.512847
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00314.jpg,design_explorer_data/kpf/Json/00314.json,314,-310,0.5,392.5,0.842959,139256.141,29648,0.511718
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00315.jpg,design_explorer_data/kpf/Json/00315.json,315,-310,0.6,392.5,0.839384,138898.239,29398,0.510993
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00316.jpg,design_explorer_data/kpf/Json/00316.json,316,-310,0.7,381.5,0.835683,139781.6758,29353,0.510247
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00317.jpg,design_explorer_data/kpf/Json/00317.json,317,-310,0.8,370.5,0.833456,141598.9974,29403,0.509522
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00318.jpg,design_explorer_data/kpf/Json/00318.json,318,-310,0.9,359.5,0.831813,141493.5575,29478,0.51118
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00319.jpg,design_explorer_data/kpf/Json/00319.json,319,-310,1,381.5,0.832978,144315.2122,29678,0.510928
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00320.jpg,design_explorer_data/kpf/Json/00320.json,320,-320,0.1,414.5,0.852741,137632.2042,27879.78839,0.52005
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00321.jpg,design_explorer_data/kpf/Json/00321.json,321,-320,0.2,403.5,0.846657,135672.5913,27729.78839,0.517287
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00322.jpg,design_explorer_data/kpf/Json/00322.json,322,-320,0.3,392.5,0.840581,133955.2685,27679.78839,0.515329
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00323.jpg,design_explorer_data/kpf/Json/00323.json,323,-320,0.4,370.5,0.830283,131397.9771,27179.78839,0.513206
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00324.jpg,design_explorer_data/kpf/Json/00324.json,324,-320,0.5,359.5,0.824215,130218.3314,27153.78839,0.511954
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00325.jpg,design_explorer_data/kpf/Json/00325.json,325,-320,0.6,348.5,0.819045,128900.2343,26928.78839,0.511303
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00326.jpg,design_explorer_data/kpf/Json/00326.json,326,-320,0.7,337.5,0.812962,128088.4272,26803.78839,0.510548
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00327.jpg,design_explorer_data/kpf/Json/00327.json,327,-320,0.8,326.5,0.807184,128364.8773,26753.78839,0.509916
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00328.jpg,design_explorer_data/kpf/Json/00328.json,328,-320,0.9,304.5,0.797639,127076.1017,26578.78839,0.509713
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00329.jpg,design_explorer_data/kpf/Json/00329.json,329,-320,1,293.5,0.793174,127672.8746,26753.78839,0.509454
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00330.jpg,design_explorer_data/kpf/Json/00330.json,330,-330,0.1,414.5,0.855454,133842.0268,30791,0.547378
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00331.jpg,design_explorer_data/kpf/Json/00331.json,331,-330,0.2,403.5,0.848984,131750.7811,30641,0.54455
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00332.jpg,design_explorer_data/kpf/Json/00332.json,332,-330,0.3,392.5,0.842503,130078.5694,30441,0.542509
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00333.jpg,design_explorer_data/kpf/Json/00333.json,333,-330,0.4,370.5,0.83125,126744.1121,30241,0.540011
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00334.jpg,design_explorer_data/kpf/Json/00334.json,334,-330,0.5,359.5,0.824715,125272.392,30016,0.538928
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00335.jpg,design_explorer_data/kpf/Json/00335.json,335,-330,0.6,348.5,0.819021,123640.6547,29916,0.538146
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00336.jpg,design_explorer_data/kpf/Json/00336.json,336,-330,0.7,337.5,0.812441,122821.4602,30091,0.537018
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00337.jpg,design_explorer_data/kpf/Json/00337.json,337,-330,0.8,326.5,0.805995,122880.8083,30090,0.536559
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00338.jpg,design_explorer_data/kpf/Json/00338.json,338,-330,0.9,304.5,0.795546,120665.8595,30140,0.536087
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00339.jpg,design_explorer_data/kpf/Json/00339.json,339,-330,1,293.5,0.790548,121154.2075,30315,0.535864
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00340.jpg,design_explorer_data/kpf/Json/00340.json,340,-340,0.1,337.5,0.781438,121228.7866,17670.55548,0.504859
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00341.jpg,design_explorer_data/kpf/Json/00341.json,341,-340,0.2,326.5,0.761355,117647.5387,15619.55548,0.49757
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00342.jpg,design_explorer_data/kpf/Json/00342.json,342,-340,0.3,315.5,0.75264,114681.401,15719.55548,0.496663
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00343.jpg,design_explorer_data/kpf/Json/00343.json,343,-340,0.4,304.5,0.746022,112852.4286,15619.55548,0.495455
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00344.jpg,design_explorer_data/kpf/Json/00344.json,344,-340,0.5,293.5,0.726454,109637.1531,15619.55548,0.491343
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00345.jpg,design_explorer_data/kpf/Json/00345.json,345,-340,0.6,282.5,0.717203,107052.1531,15769.55548,0.491315
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00346.jpg,design_explorer_data/kpf/Json/00346.json,346,-340,0.7,260.5,0.696184,103973.3459,15569.55548,0.488532
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00347.jpg,design_explorer_data/kpf/Json/00347.json,347,-340,0.8,260.5,0.692161,103751.2633,15743.55548,0.488499
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00348.jpg,design_explorer_data/kpf/Json/00348.json,348,-340,0.9,249.5,0.684111,102378.3459,15743.55548,0.489017
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00349.jpg,design_explorer_data/kpf/Json/00349.json,349,-340,1,238.5,0.67767,102466.9519,15418.55548,0.487867
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00350.jpg,design_explorer_data/kpf/Json/00350.json,350,-350,0.1,304.5,0.737774,116036.3206,16197.71542,0.498515
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00351.jpg,design_explorer_data/kpf/Json/00351.json,351,-350,0.2,304.5,0.726286,113918.6629,14097.71542,0.493498
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00352.jpg,design_explorer_data/kpf/Json/00352.json,352,-350,0.3,282.5,0.700031,108987.475,12622.71542,0.483877
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00353.jpg,design_explorer_data/kpf/Json/00353.json,353,-350,0.4,271.5,0.686175,106245.2871,12622.71542,0.481507
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00354.jpg,design_explorer_data/kpf/Json/00354.json,354,-350,0.5,260.5,0.675067,103177.0053,12622.71542,0.480483
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00355.jpg,design_explorer_data/kpf/Json/00355.json,355,-350,0.6,260.5,0.67055,102334.6295,12622.71542,0.479419
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00356.jpg,design_explorer_data/kpf/Json/00356.json,356,-350,0.7,249.5,0.651169,99427.44157,12622.71542,0.477296
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00357.jpg,design_explorer_data/kpf/Json/00357.json,357,-350,0.8,227.5,0.633593,97461.62947,12622.71542,0.475445
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00358.jpg,design_explorer_data/kpf/Json/00358.json,358,-350,0.9,227.5,0.625231,97750.81738,12622.71542,0.47453
https://s3.amazonaws.com/2656-de/design_explorer_data/kpf/Images/00359.jpg,design_explorer_data/kpf/Json/00359.json,359,-350,1,216.5,0.617145,97679.47504,12622.71542,0.472948
